STUDYID,SITEID,SITENAME,CAT
sample,90,Site 90,Outstanding > 90 days
sample,90,Site 90,Resolved
sample,90,Site 90,Outstanding > 90 days
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Outstanding > 90 days
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Outstanding > 90 days
sample,90,Site 90,Resolved
sample,90,Site 90,Outstanding > 90 days
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Outstanding > 90 days
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Outstanding > 90 days
sample,90,Site 90,Outstanding > 90 days
sample,90,Site 90,Outstanding > 90 days
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,90,Site 90,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
sample,95,Site 95,Resolved
