STUDYID,SITEID,SITENAME,CAT
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Outstanding <= 90 days
sample,70,Site 70,Outstanding <= 90 days
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,70,Site 70,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,80,Site 80,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Outstanding > 90 days
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,81,Site 81,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Outstanding > 90 days
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Outstanding > 90 days
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Outstanding > 90 days
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Outstanding > 90 days
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Outstanding > 90 days
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Outstanding > 90 days
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,82,Site 82,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,83,Site 83,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,90,Site 90,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Outstanding <= 90 days
sample,95,Site 95,Received
sample,95,Site 95,Outstanding <= 90 days
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Outstanding <= 90 days
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
sample,95,Site 95,Received
